id_teryt;kod_teryt;wojewodztwo;powiat;gmina;nazwa;typ_kod;typ
2605023;260502_3;26;05;02;Gowarczów;3;gmina miejsko-wiejska
2605024;260502_4;26;05;02;Gowarczów;4;miasto
2605025;260502_5;26;05;02;Gowarczów;5;obszar wiejski
2605033;260503_3;26;05;03;Końskie;3;gmina miejsko-wiejska
2605034;260503_4;26;05;03;Końskie;4;miasto
2605035;260503_5;26;05;03;Końskie;5;obszar wiejski
2605043;260504_3;26;05;04;Radoszyce;3;gmina miejsko-wiejska
2605044;260504_4;26;05;04;Radoszyce;4;miasto
2605045;260504_5;26;05;04;Radoszyce;5;obszar wiejski
2605052;260505_2;26;05;05;Ruda Maleniecka;2;gmina wiejska
2605062;260506_2;26;05;06;Słupia Konecka;2;gmina wiejska
2605072;260507_2;26;05;07;Smyków;2;gmina wiejska
2605083;260508_3;26;05;08;Stąporków;3;gmina miejsko-wiejska
2605084;260508_4;26;05;08;Stąporków;4;miasto
2605085;260508_5;26;05;08;Stąporków;5;obszar wiejski
2606;2606;26;06;;opatowski;;powiat
2606012;260601_2;26;06;01;Baćkowice;2;gmina wiejska
2606023;260602_3;26;06;02;Iwaniska;3;gmina miejsko-wiejska
2606024;260602_4;26;06;02;Iwaniska;4;miasto
2606025;260602_5;26;06;02;Iwaniska;5;obszar wiejski
2606032;260603_2;26;06;03;Lipnik;2;gmina wiejska
2606043;260604_3;26;06;04;Opatów;3;gmina miejsko-wiejska
2606044;260604_4;26;06;04;Opatów;4;miasto
2606045;260604_5;26;06;04;Opatów;5;obszar wiejski
2606053;260605_3;26;06;05;Ożarów;3;gmina miejsko-wiejska
2606054;260605_4;26;06;05;Ożarów;4;miasto
2606055;260605_5;26;06;05;Ożarów;5;obszar wiejski
2606062;260606_2;26;06;06;Sadowie;2;gmina wiejska
2606072;260607_2;26;06;07;Tarłów;2;gmina wiejska
2606082;260608_2;26;06;08;Wojciechowice;2;gmina wiejska
2607;2607;26;07;;ostrowiecki;;powiat
2607011;260701_1;26;07;01;Ostrowiec Świętokrzyski;1;gmina miejska
2607022;260702_2;26;07;02;Bałtów;2;gmina wiejska
2607032;260703_2;26;07;03;Bodzechów;2;gmina wiejska
2607043;260704_3;26;07;04;Ćmielów;3;gmina miejsko-wiejska
2607044;260704_4;26;07;04;Ćmielów;4;miasto
2607045;260704_5;26;07;04;Ćmielów;5;obszar wiejski
2607053;260705_3;26;07;05;Kunów;3;gmina miejsko-wiejska
2607054;260705_4;26;07;05;Kunów;4;miasto
2607055;260705_5;26;07;05;Kunów;5;obszar wiejski
2607062;260706_2;26;07;06;Waśniów;2;gmina wiejska
2608;2608;26;08;;pińczowski;;powiat
2608013;260801_3;26;08;01;Działoszyce;3;gmina miejsko-wiejska
2608014;260801_4;26;08;01;Działoszyce;4;miasto
2608015;260801_5;26;08;01;Działoszyce;5;obszar wiejski
2608022;260802_2;26;08;02;Kije;2;gmina wiejska
2608032;260803_2;26;08;03;Michałów;2;gmina wiejska
2608043;260804_3;26;08;04;Pińczów;3;gmina miejsko-wiejska
2608044;260804_4;26;08;04;Pińczów;4;miasto
2608045;260804_5;26;08;04;Pińczów;5;obszar wiejski
2608052;260805_2;26;08;05;Złota;2;gmina wiejska
2609;2609;26;09;;sandomierski;;powiat
2609011;260901_1;26;09;01;Sandomierz;1;gmina miejska
2609022;260902_2;26;09;02;Dwikozy;2;gmina wiejska
2609033;260903_3;26;09;03;Klimontów;3;gmina miejsko-wiejska
2609034;260903_4;26;09;03;Klimontów;4;miasto
2609035;260903_5;26;09;03;Klimontów;5;obszar wiejski
2609043;260904_3;26;09;04;Koprzywnica;3;gmina miejsko-wiejska
2609044;260904_4;26;09;04;Koprzywnica;4;miasto
2609045;260904_5;26;09;04;Koprzywnica;5;obszar wiejski
2609052;260905_2;26;09;05;Łoniów;2;gmina wiejska
2609062;260906_2;26;09;06;Obrazów;2;gmina wiejska
2609072;260907_2;26;09;07;Samborzec;2;gmina wiejska
2609082;260908_2;26;09;08;Wilczyce;2;gmina wiejska
2609093;260909_3;26;09;09;Zawichost;3;gmina miejsko-wiejska
2609094;260909_4;26;09;09;Zawichost;4;miasto
2609095;260909_5;26;09;09;Zawichost;5;obszar wiejski
2610;2610;26;10;;skarżyski;;powiat
2610011;261001_1;26;10;01;Skarżysko-Kamienna;1;gmina miejska
2610022;261002_2;26;10;02;Bliżyn;2;gmina wiejska
2610032;261003_2;26;10;03;Łączna;2;gmina wiejska
2610042;261004_2;26;10;04;Skarżysko Kościelne;2;gmina wiejska
2610053;261005_3;26;10;05;Suchedniów;3;gmina miejsko-wiejska
2610054;261005_4;26;10;05;Suchedniów;4;miasto
2610055;261005_5;26;10;05;Suchedniów;5;obszar wiejski
2611;2611;26;11;;starachowicki;;powiat
2611011;261101_1;26;11;01;Starachowice;1;gmina miejska
2611022;261102_2;26;11;02;Brody;2;gmina wiejska
2611032;261103_2;26;11;03;Mirzec;2;gmina wiejska
2611042;261104_2;26;11;04;Pawłów;2;gmina wiejska
2611053;261105_3;26;11;05;Wąchock;3;gmina miejsko-wiejska
2611054;261105_4;26;11;05;Wąchock;4;miasto
2611055;261105_5;26;11;05;Wąchock;5;obszar wiejski
2612;2612;26;12;;staszowski;;powiat
2612013;261201_3;26;12;01;Bogoria;3;gmina miejsko-wiejska
2612014;261201_4;26;12;01;Bogoria;4;miasto
2612015;261201_5;26;12;01;Bogoria;5;obszar wiejski
2612022;261202_2;26;12;02;Łubnice;2;gmina wiejska
2612033;261203_3;26;12;03;Oleśnica;3;gmina miejsko-wiejska
2612034;261203_4;26;12;03;Oleśnica;4;miasto
2612035;261203_5;26;12;03;Oleśnica;5;obszar wiejski
2612043;261204_3;26;12;04;Osiek;3;gmina miejsko-wiejska
2612044;261204_4;26;12;04;Osiek;4;miasto
2612045;261204_5;26;12;04;Osiek;5;obszar wiejski
2612053;261205_3;26;12;05;Połaniec;3;gmina miejsko-wiejska
2612054;261205_4;26;12;05;Połaniec;4;miasto
2612055;261205_5;26;12;05;Połaniec;5;obszar wiejski
2612062;261206_2;26;12;06;Rytwiany;2;gmina wiejska
2612073;261207_3;26;12;07;Staszów;3;gmina miejsko-wiejska
2612074;261207_4;26;12;07;Staszów;4;miasto
2612075;261207_5;26;12;07;Staszów;5;obszar wiejski
2612083;261208_3;26;12;08;Szydłów;3;gmina miejsko-wiejska
2612084;261208_4;26;12;08;Szydłów;4;miasto
2612085;261208_5;26;12;08;Szydłów;5;obszar wiejski
2613;2613;26;13;;włoszczowski;;powiat
2613012;261301_2;26;13;01;Kluczewsko;2;gmina wiejska
2613022;261302_2;26;13;02;Krasocin;2;gmina wiejska
2613032;261303_2;26;13;03;Moskorzew;2;gmina wiejska
2613042;261304_2;26;13;04;Radków;2;gmina wiejska
2613052;261305_2;26;13;05;Secemin;2;gmina wiejska
2613063;261306_3;26;13;06;Włoszczowa;3;gmina miejsko-wiejska
2613064;261306_4;26;13;06;Włoszczowa;4;miasto
2613065;261306_5;26;13;06;Włoszczowa;5;obszar wiejski
2661;2661;26;61;;Kielce;;miasto na prawach powiatu
2661011;266101_1;26;61;01;Kielce;1;gmina miejska
28;28;28;;;WARMIŃSKO-MAZURSKIE;;województwo
2801;2801;28;01;;bartoszycki;;powiat
2801011;280101_1;28;01;01;Bartoszyce;1;gmina miejska
2801021;280102_1;28;01;02;Górowo Iławeckie;1;gmina miejska
2801032;280103_2;28;01;03;Bartoszyce;2;gmina wiejska
2801043;280104_3;28;01;04;Bisztynek;3;gmina miejsko-wiejska
2801044;280104_4;28;01;04;Bisztynek;4;miasto
2801045;280104_5;28;01;04;Bisztynek;5;obszar wiejski
2801052;280105_2;28;01;05;Górowo Iławeckie;2;gmina wiejska
2801063;280106_3;28;01;06;Sępopol;3;gmina miejsko-wiejska
2801064;280106_4;28;01;06;Sępopol;4;miasto
2801065;280106_5;28;01;06;Sępopol;5;obszar wiejski
2802;2802;28;02;;braniewski;;powiat
2802011;280201_1;28;02;01;Braniewo;1;gmina miejska
2802022;280202_2;28;02;02;Braniewo;2;gmina wiejska
2802033;280203_3;28;02;03;Frombork;3;gmina miejsko-wiejska
2802034;280203_4;28;02;03;Frombork;4;miasto
2802035;280203_5;28;02;03;Frombork;5;obszar wiejski
2802042;280204_2;28;02;04;Lelkowo;2;gmina wiejska
2802053;280205_3;28;02;05;Pieniężno;3;gmina miejsko-wiejska
2802054;280205_4;28;02;05;Pieniężno;4;miasto
2802055;280205_5;28;02;05;Pieniężno;5;obszar wiejski
2802062;280206_2;28;02;06;Płoskinia;2;gmina wiejska
2802072;280207_2;28;02;07;Wilczęta;2;gmina wiejska
2803;2803;28;03;;działdowski;;powiat
2803011;280301_1;28;03;01;Działdowo;1;gmina miejska
2803022;280302_2;28;03;02;Działdowo;2;gmina wiejska
2803032;280303_2;28;03;03;Iłowo-Osada;2;gmina wiejska
2803043;280304_3;28;03;04;Lidzbark;3;gmina miejsko-wiejska
2803044;280304_4;28;03;04;Lidzbark;4;miasto
2803045;280304_5;28;03;04;Lidzbark;5;obszar wiejski
2803052;280305_2;28;03;05;Płośnica;2;gmina wiejska
2803062;280306_2;28;03;06;Rybno;2;gmina wiejska
2804;2804;28;04;;elbląski;;powiat
2804012;280401_2;28;04;01;Elbląg;2;gmina wiejska
2804022;280402_2;28;04;02;Godkowo;2;gmina wiejska
2804032;280403_2;28;04;03;Gronowo Elbląskie;2;gmina wiejska
2804042;280404_2;28;04;04;Markusy;2;gmina wiejska
2804052;280405_2;28;04;05;Milejewo;2;gmina wiejska
2804063;280406_3;28;04;06;Młynary;3;gmina miejsko-wiejska
2804064;280406_4;28;04;06;Młynary;4;miasto
2804065;280406_5;28;04;06;Młynary;5;obszar wiejski
2804073;280407_3;28;04;07;Pasłęk;3;gmina miejsko-wiejska
2804074;280407_4;28;04;07;Pasłęk;4;miasto
2804075;280407_5;28;04;07;Pasłęk;5;obszar wiejski
2804082;280408_2;28;04;08;Rychliki;2;gmina wiejska
2804093;280409_3;28;04;09;Tolkmicko;3;gmina miejsko-wiejska
2804094;280409_4;28;04;09;Tolkmicko;4;miasto
2804095;280409_5;28;04;09;Tolkmicko;5;obszar wiejski
2805;2805;28;05;;ełcki;;powiat
2805011;280501_1;28;05;01;Ełk;1;gmina miejska
2805022;280502_2;28;05;02;Ełk;2;gmina wiejska
2805032;280503_2;28;05;03;Kalinowo;2;gmina wiejska
2805042;280504_2;28;05;04;Prostki;2;gmina wiejska
2805052;280505_2;28;05;05;Stare Juchy;2;gmina wiejska
2806;2806;28;06;;giżycki;;powiat
2806011;280601_1;28;06;01;Giżycko;1;gmina miejska
2806042;280604_2;28;06;04;Giżycko;2;gmina wiejska
2806052;280605_2;28;06;05;Kruklanki;2;gmina wiejska
2806062;280606_2;28;06;06;Miłki;2;gmina wiejska
2806083;280608_3;28;06;08;Ryn;3;gmina miejsko-wiejska
2806084;280608_4;28;06;08;Ryn;4;miasto
2806085;280608_5;28;06;08;Ryn;5;obszar wiejski
2806102;280610_2;28;06;10;Wydminy;2;gmina wiejska
2807;2807;28;07;;iławski;;powiat
2807011;280701_1;28;07;01;Iława;1;gmina miejska
2807021;280702_1;28;07;02;Lubawa;1;gmina miejska
2807032;280703_2;28;07;03;Iława;2;gmina wiejska
2807043;280704_3;28;07;04;Kisielice;3;gmina miejsko-wiejska
2807044;280704_4;28;07;04;Kisielice;4;miasto
2807045;280704_5;28;07;04;Kisielice;5;obszar wiejski
2807052;280705_2;28;07;05;Lubawa;2;gmina wiejska
2807063;280706_3;28;07;06;Susz;3;gmina miejsko-wiejska
2807064;280706_4;28;07;06;Susz;4;miasto
2807065;280706_5;28;07;06;Susz;5;obszar wiejski
2807073;280707_3;28;07;07;Zalewo;3;gmina miejsko-wiejska
2807074;280707_4;28;07;07;Zalewo;4;miasto
2807075;280707_5;28;07;07;Zalewo;5;obszar wiejski
2808;2808;28;08;;kętrzyński;;powiat
2808011;280801_1;28;08;01;Kętrzyn;1;gmina miejska
2808022;280802_2;28;08;02;Barciany;2;gmina wiejska
2808032;280803_2;28;08;03;Kętrzyn;2;gmina wiejska
2808043;280804_3;28;08;04;Korsze;3;gmina miejsko-wiejska
2808044;280804_4;28;08;04;Korsze;4;miasto
2808045;280804_5;28;08;04;Korsze;5;obszar wiejski
2808053;280805_3;28;08;05;Reszel;3;gmina miejsko-wiejska
2808054;280805_4;28;08;05;Reszel;4;miasto
2808055;280805_5;28;08;05;Reszel;5;obszar wiejski
2808062;280806_2;28;08;06;Srokowo;2;gmina wiejska
2809;2809;28;09;;lidzbarski;;powiat
2809011;280901_1;28;09;01;Lidzbark Warmiński;1;gmina miejska
2809022;280902_2;28;09;02;Kiwity;2;gmina wiejska
2809032;280903_2;28;09;03;Lidzbark Warmiński;2;gmina wiejska
2809042;280904_2;28;09;04;Lubomino;2;gmina wiejska
2809053;280905_3;28;09;05;Orneta;3;gmina miejsko-wiejska
2809054;280905_4;28;09;05;Orneta;4;miasto
2809055;280905_5;28;09;05;Orneta;5;obszar wiejski
2810;2810;28;10;;mrągowski;;powiat
2810011;281001_1;28;10;01;Mrągowo;1;gmina miejska
2810023;281002_3;28;10;02;Mikołajki;3;gmina miejsko-wiejska
2810024;281002_4;28;10;02;Mikołajki;4;miasto
2810025;281002_5;28;10;02;Mikołajki;5;obszar wiejski
2810032;281003_2;28;10;03;Mrągowo;2;gmina wiejska
2810042;281004_2;28;10;04;Piecki;2;gmina wiejska
2810052;281005_2;28;10;05;Sorkwity;2;gmina wiejska
2811;2811;28;11;;nidzicki;;powiat
2811012;281101_2;28;11;01;Janowiec Kościelny;2;gmina wiejska
2811022;281102_2;28;11;02;Janowo;2;gmina wiejska
2811032;281103_2;28;11;03;Kozłowo;2;gmina wiejska
2811043;281104_3;28;11;04;Nidzica;3;gmina miejsko-wiejska
2811044;281104_4;28;11;04;Nidzica;4;miasto
2811045;281104_5;28;11;04;Nidzica;5;obszar wiejski
2812;2812;28;12;;nowomiejski;;powiat
2812011;281201_1;28;12;01;Nowe Miasto Lubawskie;1;gmina miejska
2812022;281202_2;28;12;02;Biskupiec;2;gmina wiejska
2812032;281203_2;28;12;03;Grodziczno;2;gmina wiejska
2812042;281204_2;28;12;04;Kurzętnik;2;gmina wiejska
2812052;281205_2;28;12;05;Nowe Miasto Lubawskie;2;gmina wiejska
2813;2813;28;13;;olecki;;powiat
2813032;281303_2;28;13;03;Kowale Oleckie;2;gmina wiejska
2813043;281304_3;28;13;04;Olecko;3;gmina miejsko-wiejska
2813044;281304_4;28;13;04;Olecko;4;miasto
2813045;281304_5;28;13;04;Olecko;5;obszar wiejski
2813052;281305_2;28;13;05;Świętajno;2;gmina wiejska
2813062;281306_2;28;13;06;Wieliczki;2;gmina wiejska
2814;2814;28;14;;olsztyński;;powiat
2814013;281401_3;28;14;01;Barczewo;3;gmina miejsko-wiejska
2814014;281401_4;28;14;01;Barczewo;4;miasto
2814015;281401_5;28;14;01;Barczewo;5;obszar wiejski
2814023;281402_3;28;14;02;Biskupiec;3;gmina miejsko-wiejska
2814024;281402_4;28;14;02;Biskupiec;4;miasto
2814025;281402_5;28;14;02;Biskupiec;5;obszar wiejski
2814033;281403_3;28;14;03;Dobre Miasto;3;gmina miejsko-wiejska
2814034;281403_4;28;14;03;Dobre Miasto;4;miasto
2814035;281403_5;28;14;03;Dobre Miasto;5;obszar wiejski
2814042;281404_2;28;14;04;Dywity;2;gmina wiejska
2814052;281405_2;28;14;05;Gietrzwałd;2;gmina wiejska
2814063;281406_3;28;14;06;Jeziorany;3;gmina miejsko-wiejska
2814064;281406_4;28;14;06;Jeziorany;4;miasto
2814065;281406_5;28;14;06;Jeziorany;5;obszar wiejski
2814072;281407_2;28;14;07;Jonkowo;2;gmina wiejska
2814082;281408_2;28;14;08;Kolno;2;gmina wiejska
2814093;281409_3;28;14;09;Olsztynek;3;gmina miejsko-wiejska
2814094;281409_4;28;14;09;Olsztynek;4;miasto
2814095;281409_5;28;14;09;Olsztynek;5;obszar wiejski
2814102;281410_2;28;14;10;Purda;2;gmina wiejska
2814112;281411_2;28;14;11;Stawiguda;2;gmina wiejska
2814122;281412_2;28;14;12;Świątki;2;gmina wiejska
2815;2815;28;15;;ostródzki;;powiat
2815011;281501_1;28;15;01;Ostróda;1;gmina miejska
2815022;281502_2;28;15;02;Dąbrówno;2;gmina wiejska
2815032;281503_2;28;15;03;Grunwald;2;gmina wiejska
2815042;281504_2;28;15;04;Łukta;2;gmina wiejska
2815052;281505_2;28;15;05;Małdyty;2;gmina wiejska
2815063;281506_3;28;15;06;Miłakowo;3;gmina miejsko-wiejska
2815064;281506_4;28;15;06;Miłakowo;4;miasto
2815065;281506_5;28;15;06;Miłakowo;5;obszar wiejski
2815073;281507_3;28;15;07;Miłomłyn;3;gmina miejsko-wiejska
2815074;281507_4;28;15;07;Miłomłyn;4;miasto
2815075;281507_5;28;15;07;Miłomłyn;5;obszar wiejski
2815083;281508_3;28;15;08;Morąg;3;gmina miejsko-wiejska
2815084;281508_4;28;15;08;Morąg;4;miasto
2815085;281508_5;28;15;08;Morąg;5;obszar wiejski
2815092;281509_2;28;15;09;Ostróda;2;gmina wiejska
2816;2816;28;16;;piski;;powiat
2816013;281601_3;28;16;01;Biała Piska;3;gmina miejsko-wiejska
2816014;281601_4;28;16;01;Biała Piska;4;miasto
2816015;281601_5;28;16;01;Biała Piska;5;obszar wiejski
2816023;281602_3;28;16;02;Orzysz;3;gmina miejsko-wiejska
2816024;281602_4;28;16;02;Orzysz;4;miasto
2816025;281602_5;28;16;02;Orzysz;5;obszar wiejski
2816033;281603_3;28;16;03;Pisz;3;gmina miejsko-wiejska
2816034;281603_4;28;16;03;Pisz;4;miasto
2816035;281603_5;28;16;03;Pisz;5;obszar wiejski
2816043;281604_3;28;16;04;Ruciane-Nida;3;gmina miejsko-wiejska
2816044;281604_4;28;16;04;Ruciane-Nida;4;miasto
2816045;281604_5;28;16;04;Ruciane-Nida;5;obszar wiejski
2817;2817;28;17;;szczycieński;;powiat
2817011;281701_1;28;17;01;Szczytno;1;gmina miejska
2817022;281702_2;28;17;02;Dźwierzuty;2;gmina wiejska
2817032;281703_2;28;17;03;Jedwabno;2;gmina wiejska
2817043;281704_3;28;17;04;Pasym;3;gmina miejsko-wiejska
2817044;281704_4;28;17;04;Pasym;4;miasto
2817045;281704_5;28;17;04;Pasym;5;obszar wiejski
2817052;281705_2;28;17;05;Rozogi;2;gmina wiejska
2817062;281706_2;28;17;06;Szczytno;2;gmina wiejska
2817072;281707_2;28;17;07;Świętajno;2;gmina wiejska
2817083;281708_3;28;17;08;Wielbark;3;gmina miejsko-wiejska
2817084;281708_4;28;17;08;Wielbark;4;miasto
2817085;281708_5;28;17;08;Wielbark;5;obszar wiejski
2818;2818;28;18;;gołdapski;;powiat
2818012;281801_2;28;18;01;Banie Mazurskie;2;gmina wiejska
2818022;281802_2;28;18;02;Dubeninki;2;gmina wiejska
2818033;281803_3;28;18;03;Gołdap;3;gmina miejsko-wiejska
2818034;281803_4;28;18;03;Gołdap;4;miasto
2818035;281803_5;28;18;03;Gołdap;5;obszar wiejski
2819;2819;28;19;;węgorzewski;;powiat
2819012;281901_2;28;19;01;Budry;2;gmina wiejska
2819022;281902_2;28;19;02;Pozezdrze;2;gmina wiejska
2819033;281903_3;28;19;03;Węgorzewo;3;gmina miejsko-wiejska
2819034;281903_4;28;19;03;Węgorzewo;4;miasto
2819035;281903_5;28;19;03;Węgorzewo;5;obszar wiejski
2861;2861;28;61;;Elbląg;;miasto na prawach powiatu
2861011;286101_1;28;61;01;Elbląg;1;gmina miejska
2862;2862;28;62;;Olsztyn;;miasto na prawach powiatu
2862011;286201_1;28;62;01;Olsztyn;1;gmina miejska
30;30;30;;;WIELKOPOLSKIE;;województwo
3001;3001;30;01;;chodzieski;;powiat
3001011;300101_1;30;01;01;Chodzież;1;gmina miejska
3001023;300102_3;30;01;02;Budzyń;3;gmina miejsko-wiejska
3001024;300102_4;30;01;02;Budzyń;4;miasto
3001025;300102_5;30;01;02;Budzyń;5;obszar wiejski
3001032;300103_2;30;01;03;Chodzież;2;gmina wiejska
3001043;300104_3;30;01;04;Margonin;3;gmina miejsko-wiejska
3001044;300104_4;30;01;04;Margonin;4;miasto
3001045;300104_5;30;01;04;Margonin;5;obszar wiejski
3001053;300105_3;30;01;05;Szamocin;3;gmina miejsko-wiejska
3001054;300105_4;30;01;05;Szamocin;4;miasto
3001055;300105_5;30;01;05;Szamocin;5;obszar wiejski
3002;3002;30;02;;czarnkowsko-trzcianecki;;powiat
3002011;300201_1;30;02;01;Czarnków;1;gmina miejska
3002022;300202_2;30;02;02;Czarnków;2;gmina wiejska
3002032;300203_2;30;02;03;Drawsko;2;gmina wiejska
3002043;300204_3;30;02;04;Krzyż Wielkopolski;3;gmina miejsko-wiejska
3002044;300204_4;30;02;04;Krzyż Wielkopolski;4;miasto
3002045;300204_5;30;02;04;Krzyż Wielkopolski;5;obszar wiejski
3002052;300205_2;30;02;05;Lubasz;2;gmina wiejska
3002062;300206_2;30;02;06;Połajewo;2;gmina wiejska
3002073;300207_3;30;02;07;Trzcianka;3;gmina miejsko-wiejska
3002074;300207_4;30;02;07;Trzcianka;4;miasto
3002075;300207_5;30;02;07;Trzcianka;5;obszar wiejski
3002083;300208_3;30;02;08;Wieleń;3;gmina miejsko-wiejska
3002084;300208_4;30;02;08;Wieleń;4;miasto
3002085;300208_5;30;02;08;Wieleń;5;obszar wiejski
3003;3003;30;03;;gnieźnieński;;powiat
3003011;300301_1;30;03;01;Gniezno;1;gmina miejska
3003023;300302_3;30;03;02;Czerniejewo;3;gmina miejsko-wiejska
3003024;300302_4;30;03;02;Czerniejewo;4;miasto
3003025;300302_5;30;03;02;Czerniejewo;5;obszar wiejski
3003032;300303_2;30;03;03;Gniezno;2;gmina wiejska
3003042;300304_2;30;03;04;Kiszkowo;2;gmina wiejska
3003053;300305_3;30;03;05;Kłecko;3;gmina miejsko-wiejska
3003054;300305_4;30;03;05;Kłecko;4;miasto
3003055;300305_5;30;03;05;Kłecko;5;obszar wiejski
3003062;300306_2;30;03;06;Łubowo;2;gmina wiejska
3003072;300307_2;30;03;07;Mieleszyn;2;gmina wiejska
3003082;300308_2;30;03;08;Niechanowo;2;gmina wiejska
3003093;300309_3;30;03;09;Trzemeszno;3;gmina miejsko-wiejska
3003094;300309_4;30;03;09;Trzemeszno;4;miasto
3003095;300309_5;30;03;09;Trzemeszno;5;obszar wiejski
3003103;300310_3;30;03;10;Witkowo;3;gmina miejsko-wiejska
3003104;300310_4;30;03;10;Witkowo;4;miasto
3003105;300310_5;30;03;10;Witkowo;5;obszar wiejski
3004;3004;30;04;;gostyński;;powiat
3004013;300401_3;30;04;01;Borek Wielkopolski;3;gmina miejsko-wiejska
3004014;300401_4;30;04;01;Borek Wielkopolski;4;miasto
3004015;300401_5;30;04;01;Borek Wielkopolski;5;obszar wiejski
3004023;300402_3;30;04;02;Gostyń;3;gmina miejsko-wiejska
3004024;300402_4;30;04;02;Gostyń;4;miasto
3004025;300402_5;30;04;02;Gostyń;5;obszar wiejski
3004033;300403_3;30;04;03;Krobia;3;gmina miejsko-wiejska
3004034;300403_4;30;04;03;Krobia;4;miasto
3004035;300403_5;30;04;03;Krobia;5;obszar wiejski
3004042;300404_2;30;04;04;Pępowo;2;gmina wiejska
3004052;300405_2;30;04;05;Piaski;2;gmina wiejska
3004063;300406_3;30;04;06;Pogorzela;3;gmina miejsko-wiejska
3004064;300406_4;30;04;06;Pogorzela;4;miasto
3004065;300406_5;30;04;06;Pogorzela;5;obszar wiejski
3004073;300407_3;30;04;07;Poniec;3;gmina miejsko-wiejska
3004074;300407_4;30;04;07;Poniec;4;miasto
3004075;300407_5;30;04;07;Poniec;5;obszar wiejski
3005;3005;30;05;;grodziski;;powiat
3005012;300501_2;30;05;01;Granowo;2;gmina wiejska
3005023;300502_3;30;05;02;Grodzisk Wielkopolski;3;gmina miejsko-wiejska
3005024;300502_4;30;05;02;Grodzisk Wielkopolski;4;miasto
3005025;300502_5;30;05;02;Grodzisk Wielkopolski;5;obszar wiejski
3005032;300503_2;30;05;03;Kamieniec;2;gmina wiejska
3005043;300504_3;30;05;04;Rakoniewice;3;gmina miejsko-wiejska
3005044;300504_4;30;05;04;Rakoniewice;4;miasto
3005045;300504_5;30;05;04;Rakoniewice;5;obszar wiejski
3005053;300505_3;30;05;05;Wielichowo;3;gmina miejsko-wiejska
3005054;300505_4;30;05;05;Wielichowo;4;miasto
3005055;300505_5;30;05;05;Wielichowo;5;obszar wiejski
3006;3006;30;06;;jarociński;;powiat
3006013;300601_3;30;06;01;Jaraczewo;3;gmina miejsko-wiejska
3006014;300601_4;30;06;01;Jaraczewo;4;miasto
3006015;300601_5;30;06;01;Jaraczewo;5;obszar wiejski
3006023;300602_3;30;06;02;Jarocin;3;gmina miejsko-wiejska
3006024;300602_4;30;06;02;Jarocin;4;miasto
3006025;300602_5;30;06;02;Jarocin;5;obszar wiejski
3006032;300603_2;30;06;03;Kotlin;2;gmina wiejska
3006043;300604_3;30;06;04;Żerków;3;gmina miejsko-wiejska
3006044;300604_4;30;06;04;Żerków;4;miasto
3006045;300604_5;30;06;04;Żerków;5;obszar wiejski
3007;3007;30;07;;kaliski;;powiat
3007012;300701_2;30;07;01;Blizanów;2;gmina wiejska
3007022;300702_2;30;07;02;Brzeziny;2;gmina wiejska
3007032;300703_2;30;07;03;Ceków-Kolonia;2;gmina wiejska
3007042;300704_2;30;07;04;Godziesze Wielkie;2;gmina wiejska
3007053;300705_3;30;07;05;Koźminek;3;gmina miejsko-wiejska
3007054;300705_4;30;07;05;Koźminek;4;miasto
3007055;300705_5;30;07;05;Koźminek;5;obszar wiejski
3007062;300706_2;30;07;06;Lisków;2;gmina wiejska
3007072;300707_2;30;07;07;Mycielin;2;gmina wiejska
3007083;300708_3;30;07;08;Opatówek;3;gmina miejsko-wiejska
3007084;300708_4;30;07;08;Opatówek;4;miasto
3007085;300708_5;30;07;08;Opatówek;5;obszar wiejski
3007093;300709_3;30;07;09;Stawiszyn;3;gmina miejsko-wiejska
3007094;300709_4;30;07;09;Stawiszyn;4;miasto
3007095;300709_5;30;07;09;Stawiszyn;5;obszar wiejski
3007102;300710_2;30;07;10;Szczytniki;2;gmina wiejska
3007112;300711_2;30;07;11;Żelazków;2;gmina wiejska
3008;3008;30;08;;kępiński;;powiat
3008012;300801_2;30;08;01;Baranów;2;gmina wiejska
3008022;300802_2;30;08;02;Bralin;2;gmina wiejska
3008033;300803_3;30;08;03;Kępno;3;gmina miejsko-wiejska
3008034;300803_4;30;08;03;Kępno;4;miasto
3008035;300803_5;30;08;03;Kępno;5;obszar wiejski
3008042;300804_2;30;08;04;Łęka Opatowska;2;gmina wiejska
3008052;300805_2;30;08;05;Perzów;2;gmina wiejska
3008063;300806_3;30;08;06;Rychtal;3;gmina miejsko-wiejska
3008064;300806_4;30;08;06;Rychtal;4;miasto
3008065;300806_5;30;08;06;Rychtal;5;obszar wiejski
3008072;300807_2;30;08;07;Trzcinica;2;gmina wiejska
3009;3009;30;09;;kolski;;powiat
3009011;300901_1;30;09;01;Koło;1;gmina miejska
3009022;300902_2;30;09;02;Babiak;2;gmina wiejska
3009032;300903_2;30;09;03;Chodów;2;gmina wiejska
3009043;300904_3;30;09;04;Dąbie;3;gmina miejsko-wiejska
3009044;300904_4;30;09;04;Dąbie;4;miasto
3009045;300904_5;30;09;04;Dąbie;5;obszar wiejski
3009052;300905_2;30;09;05;Grzegorzew;2;gmina wiejska
3009063;300906_3;30;09;06;Kłodawa;3;gmina miejsko-wiejska
3009064;300906_4;30;09;06;Kłodawa;4;miasto
3009065;300906_5;30;09;06;Kłodawa;5;obszar wiejski
